ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
4.9522,164.5263,19706.4822,8.7461,290.7104,409.5634,17.8377,,3.1593,0
6.245,194.8435,26739.8409,8.5929,342.8375,308.5171,17.1984,50.0329,3.6215,1
6.89,209.2201,16430.0753,5.469,267.7443,502.9477,10.8372,62.6371,4.9682,1
6.7922,217.7745,32087.8033,5.729,306.3713,421.5269,10.8354,82.6137,5.3644,1
8.0107,173.5677,25751.3269,5.7332,,355.9438,11.3651,72.8061,3.4703,1
8.1508,212.4429,31046.7065,7.3317,350.924,329.8953,11.6818,54.6103,3.1951,1
8.5567,135.3199,29253.4025,7.7089,,477.2407,11.7901,103.9054,4.819,0
,198.2843,20996.6413,5.0897,272.3851,447.6668,16.0633,74.23,4.2578,1
7.7995,166.9802,14513.5926,5.1103,354.7975,500.3308,6.769,,4.6045,1
6.0299,219.2298,22676.6702,7.2912,,434.1623,18.4821,50.5286,4.4849,1
7.6081,182.4493,16584.0313,3.3022,,367.9328,16.3551,94.9148,5.2068,0
7.7844,270.0762,18945.9292,8.4623,362.1535,386.0024,12.1618,54.4788,4.0839,1
6.3449,201.1838,36924.4114,6.9279,295.0942,461.6004,16.8601,79.5258,3.5364,1
2.3672,206.5659,30341.76,5.6755,297.912,344.7452,15.7875,60.0199,3.6623,0
,123.3395,25102.7565,8.5411,257.2298,411.9856,12.5903,53.437,3.598,1
10.8503,151.6601,28116.3812,6.954,285.4201,385.0821,19.0727,48.8882,3.8139,0
6.9352,228.7637,30174.4743,5.9516,352.7004,391.0832,13.6399,76.0791,4.7671,1
6.1435,174.2013,24407.589,10.491,374.9559,671.3681,13.7212,90.7759,3.7648,0
7.2339,231.7735,22008.7053,6.9765,,266.1826,15.9777,85.142,5.0253,1
8.711,173.087,23627.3143,7.1454,,448.5773,11.6963,86.1762,4.3224,0
,215.5256,26788.7083,7.542,,339.9296,18.5233,64.7781,3.8534,1
6.7753,170.1203,40381.9346,6.8492,268.888,592.3116,18.7469,84.215,3.6683,1
5.1967,209.8393,12747.9459,7.8936,287.7931,402.6232,11.039,80.7552,3.2819,0
6.6418,217.4717,23175.5733,6.2719,359.0704,410.2085,17.147,82.8098,4.3705,1
,224.8067,18086.843,8.397,354.1874,459.0787,18.8609,,6.2587,0
7.5943,172.1162,43221.8007,7.3303,330.5859,476.3786,14.4694,42.7698,4.4016,1
9.2858,154.1144,18237.6612,7.2479,335.1896,414.7211,18.7521,77.3843,4.1218,0
8.6212,213.7319,33638.6151,8.6245,299.081,526.4564,19.3106,39.1459,4.3864,0
6.2064,203.0889,28096.2039,5.229,392.2839,427.7959,15.333,59.2547,5.1053,0
5.6315,217.4655,27051.4516,7.0425,380.5977,510.7975,18.3967,73.3849,4.0326,0
5.0328,156.9826,32046.0137,8.0831,292.6238,397.3123,18.6706,76.8292,3.808,0
7.7233,219.8656,26467.1928,8.5711,,350.8914,13.9472,85.1019,2.9324,1
7.9083,190.4162,20294.3944,6.6903,224.2031,385.2663,13.2093,82.8967,2.8458,1
8.2314,161.3863,39182.3693,6.0928,367.2035,356.9606,20.783,66.9708,4.2531,0
7.5694,181.2901,12887.2812,8.4294,385.6717,299.7798,12.0602,70.6395,3.9613,1
5.2967,225.5088,6893.5166,4.2472,325.4811,364.842,19.1786,89.8031,2.7434,0
4.2509,201.3386,16221.5233,8.7541,,332.1841,13.8107,44.9924,3.459,0
8.7045,200.7386,28948.0534,4.2823,287.772,472.3769,16.5478,42.1876,4.4044,0
5.8377,198.7479,17145.0342,5.4393,314.2594,549.1028,14.627,63.0053,3.5394,0
9.8505,183.4909,23764.172,8.5324,403.8601,340.639,12.4955,93.5117,3.1246,0
3.9686,235.5283,30986.0267,6.9652,378.3575,435.0753,16.2803,91.8347,4.8095,0
5.4417,196.9195,28897.6966,5.6402,368.8406,353.9165,16.3842,,4.1403,0
5.6892,149.564,26532.4051,8.9766,,502.8439,12.2811,74.0018,4.2242,0
7.4491,149.7267,32568.3793,7.5566,303.4002,531.8742,15.7819,72.2396,3.7769,0
8.0349,178.3451,23450.0749,6.1621,355.8481,381.4594,12.8516,38.3395,3.6143,1
6.2484,183.8806,32368.0766,7.982,293.7064,481.7829,15.1791,73.7687,3.1262,0
7.9333,219.7416,24886.8562,7.6467,309.9983,283.0378,11.0205,64.8025,4.1881,1
5.1468,112.1856,36206.5993,6.7238,,455.1528,11.4715,66.9883,3.629,0
6.3214,220.8193,32611.5002,8.2494,421.9583,496.778,19.6669,80.3711,4.8017,0
5.2755,234.1398,23930.199,7.8361,279.4848,447.4729,17.9937,97.5783,4.5962,0
6.237,180.8453,33304.4572,4.8997,,481.2426,13.8448,85.0389,4.0722,0
6.112,236.6976,31273.0732,7.4266,299.0002,520.6532,15.564,87.8842,4.4799,1
7.4986,174.2775,30663.0224,7.546,,618.1996,14.8451,76.2303,4.4669,1
12.1011,190.9369,26457.5591,7.8368,366.2149,436.4139,14.5889,86.312,3.2931,0
5.039,180.229,13567.7295,5.6745,,425.3617,19.4128,65.2036,3.4758,0
6.753,248.0876,19171.6908,8.6117,407.6355,483.4892,15.4748,71.9645,4.3946,1
8.0538,233.6451,31410.884,4.7232,283.8126,367.0037,12.6056,71.7173,4.3794,1
7.1529,231.8759,34619.6718,6.3156,283.7389,497.8992,9.4727,113.6821,4.3184,1
9.1315,159.4801,10319.1297,6.5903,313.64,355.3975,9.4393,31.6787,4.206,0
5.5467,199.576,15684.3263,7.1682,379.7703,437.0404,19.7086,60.4514,4.2832,0
8.187,159.4986,5857.9001,6.7776,338.3238,362.2305,15.9298,58.6117,4.4148,0
5.8984,201.4579,11981.4524,7.3777,,332.1903,17.4828,60.6329,4.4433,0
8.2504,214.6335,28711.3608,7.8938,372.0491,430.4024,16.31,72.4316,3.0288,0
7.2932,241.0334,18141.4545,10.158,,353.7379,12.4152,77.236,4.2353,1
7.4115,191.8043,27729.871,6.4935,,331.7634,12.6862,49.7602,4.4856,1
6.1865,204.0214,35772.7744,8.1245,358.3617,403.7773,13.7315,50.0259,4.3164,1
4.3339,191.9397,8481.0116,6.7283,327.4407,350.128,7.3659,77.8286,4.7209,0
5.4271,161.7471,24547.902,7.0207,356.445,443.3186,8.5989,80.0607,4.811,0
8.0879,250.5022,26269.7156,5.8733,370.7108,465.3494,12.5194,100.8658,4.4235,1
6.662,209.0522,27375.8857,6.3643,366.457,460.1614,11.0493,82.2409,4.4784,1
8.1304,243.6135,32525.7487,9.1486,363.9857,571.8269,13.0575,66.1221,4.3872,1
,223.9578,33628.7871,6.9908,345.7249,421.5118,15.7553,43.336,4.4275,0
7.9887,155.1783,28632.032,7.5658,332.4254,396.6047,20.622,,2.0843,0
8.5281,176.3289,15559.781,5.1977,,443.2477,18.6126,62.2361,3.5465,0
3.8039,218.9833,33723.9094,7.9258,355.6306,383.3015,11.4994,,5.0907,0
7.5206,224.5019,42220.9945,7.8967,377.2455,316.3343,11.0194,71.6832,3.9354,0
9.8981,219.0369,14345.6987,7.6937,403.4485,465.7274,15.6661,59.9462,4.27,0
5.9418,196.7242,22895.6946,8.8089,353.116,359.0262,13.5478,50.446,4.5444,0
8.5173,224.7484,26936.5054,7.1566,352.0439,357.1262,14.9379,56.945,4.4597,1
7.1119,164.4518,20735.8311,6.1965,316.5898,395.7796,14.6357,82.1331,4.07,1
,188.5255,25947.0377,7.8653,276.29,428.9128,16.0736,75.1076,3.7186,1
6.4876,158.8178,26456.7985,7.7974,,386.3408,7.8446,104.1977,3.954,1
5.9169,229.0042,33574.5794,9.8566,,246.5509,14.7971,69.1468,4.2913,0
6.4276,208.8223,21000.2775,6.503,289.2564,425.6615,8.7404,110.3502,3.0581,1
6.522,219.6192,22631.1764,7.3362,388.5286,443.7372,17.2695,61.6549,3.693,1
6.1922,187.9118,40598.6623,9.2566,,452.3875,12.8341,68.9216,4.3908,0
5.7659,113.405,33319.7826,6.9792,369.4861,561.9451,11.9223,61.3057,4.4122,0
8.6782,170.5746,19965.1334,10.7008,319.627,348.3836,16.4388,68.2321,4.3553,0
6.2049,201.4896,13429.1261,10.6009,396.107,573.5821,16.7848,56.4892,3.7636,0
5.2864,198.2243,23417.2561,7.3145,431.7411,456.3375,14.3258,94.3608,3.7531,0
,226.5445,28480.9696,8.2742,,370.5112,17.2783,70.5586,2.7575,0
7.7754,233.1422,21774.011,8.6598,410.1076,569.8483,10.4239,65.7629,4.0176,1
,178.0732,11846.9084,6.2165,352.3767,406.5827,15.6423,51.4955,5.1474,0
,222.2129,12909.2917,5.8717,367.2484,509.7418,16.0877,74.0048,4.6705,1
8.1089,139.7116,17698.9814,9.0758,272.9863,335.3297,13.4667,69.7314,2.7708,0
8.9357,218.3287,23567.447,8.6711,,513.671,17.0441,56.8012,4.078,0
6.4135,127.1509,25794.8959,6.5676,330.8341,500.4631,16.9148,59.3603,3.6405,1
5.8563,212.9312,33130.1579,6.1915,,405.5655,19.8891,74.4831,4.3624,0
,121.5951,17062.4793,5.3088,321.6919,546.0755,13.1482,56.8056,3.7606,1
7.2696,212.6116,15942.8936,4.8948,323.8987,319.8696,11.1425,42.8174,3.8529,1
,248.7613,8041.3999,8.5397,,604.8362,12.2599,56.9999,4.3772,0
7.1448,190.8776,14176.8693,7.7406,,312.7278,15.7127,74.458,4.945,1
6.4402,219.5371,20835.5735,6.9383,376.5105,452.4169,15.4654,53.1705,2.6823,1
5.1092,233.0008,20327.496,4.9453,313.3554,427.8405,14.8892,45.2021,3.9832,0
,107.8051,21156.0579,5.8179,,181.0,10.8795,64.8563,4.688,1
7.1773,132.8508,24573.3954,7.3947,306.8038,449.487,13.8706,50.958,5.4355,1
8.8017,196.9841,19510.3412,5.1773,335.8892,394.3615,18.0213,63.6597,3.125,0
7.2243,160.3472,10293.6072,7.233,345.6926,339.3415,16.9148,84.4944,4.7031,1
9.0509,182.9685,24443.2965,6.2175,322.4312,368.2959,11.5262,73.4267,4.2413,0
8.8922,286.3688,25804.0075,3.1751,313.3617,294.9698,15.7372,39.3182,4.3143,0
,257.9593,15833.8667,7.9174,,504.9399,12.5751,67.4486,3.8788,0
5.3971,217.9834,51239.7477,5.9378,,335.5139,14.7191,50.9493,3.7538,0
6.1393,174.4074,865.2743,3.7915,289.8482,394.5445,12.1545,74.4666,3.7626,0
6.7278,214.8649,9389.1982,6.6531,290.5303,534.6382,12.5927,78.0219,4.9853,1
5.8855,208.5755,17597.576,4.7532,257.6647,570.32,12.3127,85.0065,3.6674,1
8.1009,191.5845,17572.4891,8.4002,,300.7308,13.2664,77.5753,2.3778,1
8.0649,251.8475,14519.4895,6.4025,290.7308,452.8794,11.2843,67.6406,4.4167,1
8.8489,133.6131,24655.6261,6.839,,533.0853,17.1831,77.4261,3.8424,0
7.4845,249.5806,32378.8619,8.6771,382.4463,512.4016,13.6149,42.2001,3.0774,1
6.4336,183.0832,27325.9205,4.3261,,324.5737,16.4546,51.1988,4.5822,0
7.6757,240.6351,24487.6616,7.2545,370.9483,385.6481,14.4304,100.7186,3.3561,1
5.7393,192.7137,36318.6971,8.5556,342.0379,444.1153,13.8749,85.8843,4.6666,0
7.2941,178.1115,9386.3845,7.8887,356.7726,500.4187,9.7067,39.6879,3.5181,1
5.9588,174.917,20909.7644,5.4907,326.4094,488.6144,10.1802,53.9971,4.7437,0
8.7759,205.819,23215.8656,7.6677,348.0434,315.8611,13.2952,39.1833,3.2272,0
3.1634,208.9882,19704.3723,9.7527,,481.1023,10.1789,,3.9916,0
8.3223,298.0482,21356.3669,5.6324,278.7382,514.465,16.3205,87.2747,3.7433,1
,250.3613,20625.108,6.1998,,548.5229,12.646,63.4523,4.027,0
,195.9538,16847.6047,8.0798,,467.2148,10.9977,84.7552,3.4464,1
7.5748,156.7345,12139.1338,7.066,286.3805,355.2408,13.3639,58.4001,4.2824,1
7.3798,200.5887,13019.1021,6.7582,327.7054,453.742,15.229,77.9704,3.3119,1
8.9818,216.6059,19650.6579,9.7854,392.6073,450.2879,13.3671,55.663,3.3698,0
9.5109,140.7117,25971.887,6.0174,,324.2961,20.5057,43.3163,2.5122,0
7.0952,197.6808,26864.366,8.482,300.9599,321.5445,17.8657,61.0078,3.9416,0
9.4816,240.5953,28815.9344,5.1143,320.8852,475.505,14.1,40.0956,4.1125,0
6.1347,181.9889,1145.2771,2.5649,405.2534,531.6264,12.0028,49.0746,3.2671,0
7.6908,143.868,14279.3252,6.9997,277.6609,430.0664,9.5881,35.2019,5.4946,1
7.7232,222.8371,11993.0004,8.2582,289.3425,442.2073,15.7456,,4.1231,0
5.2265,251.4433,22125.4122,6.3805,261.8334,372.8983,17.5755,66.0198,3.6601,0
7.5614,190.647,22272.4197,9.7111,344.5648,398.1691,13.7854,71.1466,3.3283,1
,203.1917,18565.0324,7.1592,,471.2021,11.7595,62.0123,4.0087,1
8.2479,236.8304,30802.6133,8.0513,348.5139,490.2206,13.8713,,5.2993,0
5.7744,215.8592,18002.3186,7.5629,353.4221,419.4297,11.8973,77.0836,3.0307,1
4.4726,174.693,23197.0547,5.4619,,245.7538,13.8973,83.6299,3.8887,0
,186.3925,26808.8791,9.0499,366.914,432.9503,15.9174,49.9962,4.4158,0
7.1116,195.1354,26222.5295,9.3323,331.4656,312.9608,13.3742,73.2354,3.9938,1
7.5371,197.9912,19305.5748,9.2679,329.0627,271.3306,15.7806,53.3524,3.8884,0
7.5802,237.1915,34103.1743,9.0405,,373.0117,17.2047,53.4474,3.7881,0
5.9591,163.5924,28349.1612,9.1777,,549.8251,10.7951,83.0781,4.1223,0
8.2382,211.2251,30521.3197,8.5493,257.4691,303.2509,10.9976,51.5307,2.5632,0
6.2728,192.8561,24177.6463,9.1245,,429.8169,14.4561,67.6183,4.8726,0
6.7552,128.3859,23862.5584,7.6294,383.4968,445.3442,5.0828,73.7865,4.8431,0
8.5206,222.5983,15329.077,6.0057,308.1802,534.6528,17.3572,68.3588,4.0844,0
6.8431,202.7352,5273.5506,7.9132,305.3501,370.1369,12.987,76.4296,4.3207,1
4.3183,154.6661,12193.2496,8.6396,,424.671,14.5803,68.2994,3.6212,0
8.1278,138.2913,8448.3274,5.9608,382.966,337.8356,16.4978,66.6296,4.4719,0
7.0797,229.6121,21737.0071,7.0763,320.7673,365.0418,8.1962,56.4,3.3948,1
6.5115,254.4607,9373.0361,8.9216,366.7232,468.8861,17.8749,49.8328,5.329,0
8.9725,201.0011,17526.9791,6.5603,279.2325,510.2498,16.0627,60.4999,3.2898,0
6.1547,190.4413,13851.4389,11.2121,264.9892,263.9599,6.2882,66.9591,3.0464,0
8.0373,222.3469,22045.7515,8.1253,239.2768,255.856,10.6414,55.3194,3.3005,1
7.2772,175.8378,20391.7077,9.2102,,374.2019,21.2597,59.349,3.4921,1
10.896,180.4187,34091.2527,8.5832,311.421,509.3271,16.4195,51.1567,4.0058,0
4.4334,229.9169,29953.7685,8.9542,329.8735,354.1307,17.9275,54.2814,3.8303,0
7.3657,159.4839,35630.6565,7.5029,381.4896,508.7873,14.0802,50.885,3.394,1
7.5871,236.5393,22942.2081,6.0668,267.6493,405.9994,17.7836,80.1966,4.1285,1
8.6924,207.9599,6484.9387,5.0943,434.7913,373.6953,8.6885,63.3349,3.6669,0
,241.9197,30698.7064,4.7772,335.3568,475.9843,11.4095,45.8868,2.9954,0
,135.5195,39113.7018,5.8569,,428.8626,19.9911,56.5344,2.9364,0
9.1204,241.5695,18602.3157,4.1804,379.8424,448.8838,17.4753,70.5796,3.2719,0
6.4516,194.7162,34559.2119,6.6593,416.2699,252.0294,13.4679,66.4175,3.9575,1
7.4878,219.2805,20644.3286,5.572,,436.1512,16.2855,54.3502,3.7211,1
7.0012,170.5006,23147.6443,6.0871,303.4701,431.6712,11.9747,62.111,3.4101,1
7.6394,163.4267,21087.9552,5.8297,379.7427,690.729,9.8192,58.8141,3.5586,1
5.0973,236.7289,16832.8213,8.3268,371.3499,412.8384,17.1311,94.3615,4.6414,0
6.2801,214.1195,18088.1313,6.0935,,436.1712,13.2217,38.789,5.222,1
6.9952,216.5627,6888.1768,5.8666,,516.9707,14.8849,72.3182,3.3508,1
7.2345,221.0142,23529.0443,9.6646,341.5752,510.8083,16.1002,38.4352,2.9499,0
8.6877,218.568,23293.3279,6.6073,269.369,471.548,15.634,79.2545,2.3238,0
7.8241,144.8252,28323.0814,9.3808,319.6068,519.8953,18.1802,57.7103,5.6456,0
7.9216,187.6922,21667.9839,6.4576,291.6996,262.651,12.6114,73.589,3.4702,1
6.9935,186.5283,25771.9488,6.8285,328.6075,406.8155,12.7499,69.6542,3.9357,1
8.924,265.9186,41692.362,7.5046,,375.8888,16.7948,33.6809,3.7308,0
6.1841,243.2811,30846.6778,4.9309,,431.3454,18.0474,84.3803,4.7124,0
6.935,168.324,20907.6932,9.5242,325.5616,285.7382,10.5459,67.664,2.6245,1
4.8901,147.9039,24343.6481,9.8436,330.2785,480.5873,9.2263,47.5346,4.3182,0
5.5339,222.3857,22291.9806,6.4398,297.7889,394.0024,11.9554,54.4088,3.8043,1
8.3231,217.6232,33385.0523,8.8758,320.7738,472.108,14.7724,67.7377,4.4667,0
7.0046,244.7264,17702.4521,7.5266,400.6092,426.6123,15.1204,83.4387,3.6157,1
4.3501,159.3281,31402.5647,6.3907,329.6215,457.3507,10.7056,84.1419,3.3174,0
,254.6329,25732.4264,9.7024,276.9175,516.7556,15.1787,70.4373,3.6752,0
6.7264,205.0149,320.0,5.5144,306.1705,364.1626,19.538,31.4331,2.7515,0
5.4057,241.9161,26188.8519,7.0535,,300.1951,6.8901,46.2614,3.3031,0
7.5626,207.9629,17156.8612,8.6747,352.6865,419.7942,15.2085,84.1215,3.1759,1
,184.4004,14105.691,6.7671,290.4503,364.2178,14.7704,50.7631,5.5328,0
7.0849,171.6842,22011.125,7.8511,374.3944,413.5078,12.9133,66.7321,3.1418,1
8.4559,244.5742,24797.6591,5.0864,351.5025,373.8595,16.069,69.1071,5.2919,0
6.1653,89.9139,43510.4903,6.8062,315.2351,242.8976,16.9564,84.0047,4.1669,0
8.6521,235.2341,22717.0254,7.2938,348.7253,341.506,10.181,61.404,3.9016,1
,221.7989,14505.3773,5.1239,395.9411,357.9841,14.6599,63.0281,4.8851,1
6.692,175.0194,21073.2401,5.8026,291.5951,446.4099,16.4495,71.5935,3.3219,1
8.9621,224.4882,26188.2049,6.1136,,480.2116,13.7891,69.1822,4.0495,0
7.6259,194.1127,13941.4754,6.6956,356.7807,535.0565,15.747,69.8826,3.5703,1
6.4734,154.4655,20038.6134,7.4405,337.1604,443.3494,16.2473,63.3911,4.6383,1
6.8949,188.5596,7966.677,6.5923,288.5911,579.9703,18.362,91.6166,3.576,1
7.3842,218.0282,11279.4173,4.5309,,559.0191,16.4401,49.7038,4.1189,1
,199.6661,18339.6845,7.1946,384.1651,394.8963,16.624,82.5078,4.2933,0
8.0469,172.2615,28516.9608,9.1729,340.2756,395.9778,18.7625,63.924,3.7458,0
7.0623,221.149,14172.9804,7.1391,313.4619,336.3429,14.8829,61.4318,2.6142,1
,223.0055,14619.6758,6.5097,310.8234,422.7424,19.9449,50.5415,4.7826,0
5.6828,239.1978,21262.6688,7.0921,302.3808,398.8956,10.2326,71.4789,4.7616,0
8.3376,205.3108,13242.8002,8.0756,292.4393,466.459,15.3069,72.1316,4.8246,1
,248.6066,17239.6189,4.9561,,575.2343,15.2699,70.5673,2.8629,0
10.2198,173.5627,14060.2828,9.62,321.906,611.0812,15.2881,64.5862,3.9132,0
5.4986,182.8709,37087.8559,6.6484,375.1005,481.7201,12.2622,72.4551,3.8703,0
7.3679,149.2567,17942.2537,10.1252,327.3566,355.3155,15.6199,29.6451,3.7521,1
3.3151,195.1126,34163.5136,6.0455,356.0484,455.1708,11.2346,43.1353,4.8352,0
6.9573,199.3044,23172.279,5.5626,342.4835,467.0063,12.9219,60.4998,4.3886,1
6.2938,196.2983,37500.1895,7.4369,,363.801,11.3105,,4.3247,0
7.7676,153.7942,13479.5876,8.6855,402.9591,412.6125,16.9418,57.6494,3.7196,1
7.3398,231.4775,23575.6115,7.9001,338.9545,495.1059,14.6353,79.9559,4.6306,1
6.5637,139.5989,1081.2056,7.4486,276.2217,382.7465,10.9785,82.0332,3.0537,1
10.21,165.0541,33385.139,7.618,358.5836,341.5921,9.0294,76.7888,4.0862,0
,96.528,27455.4736,7.4724,409.5002,408.6406,13.5711,73.6922,4.516,1
,232.0424,18899.4016,8.8716,,446.9017,14.532,36.7247,3.6262,0
7.5582,223.6983,39758.8422,7.06,328.1679,531.2904,20.6601,53.3714,3.7021,0
2.8055,190.0712,47151.2615,8.2209,340.883,363.736,17.5847,63.5888,5.5054,0
,207.7843,35334.5221,6.2688,261.5492,488.8047,9.2161,80.0063,2.6449,0
,154.4841,36022.724,6.892,298.7713,435.2943,18.1375,64.7451,4.3196,0
6.2183,159.8299,22573.5514,5.9627,,464.1906,16.3749,87.391,3.4814,1
7.2448,163.4126,14973.4594,6.7073,395.5609,451.0383,21.5293,84.5549,3.3175,1
,207.2691,8928.1678,6.3383,,360.889,18.4535,73.9515,4.2466,0
8.1825,183.2393,31297.102,4.7854,,222.763,18.8294,,4.0885,0
7.1991,202.3669,5656.0354,8.6997,311.0739,347.2058,12.7305,60.1034,4.3144,1
7.0242,160.1613,20394.622,7.7477,296.6769,453.603,11.3647,97.077,3.8894,1
8.3971,150.6059,37086.8195,8.0291,,435.18,15.9206,77.6821,3.323,0
9.4277,210.7679,25250.697,10.759,307.4507,451.1368,16.3322,43.0496,4.5805,0
8.1935,206.2085,11094.5828,3.9378,279.7832,410.8187,17.8464,72.9217,3.0284,0
,211.3665,14590.7191,7.8049,382.4242,431.5071,7.7346,53.2866,2.4974,0
7.6003,174.9366,33304.2944,7.371,255.8356,393.9783,12.7094,85.4404,4.3009,1
7.4023,205.6011,12863.9639,8.9012,394.1062,530.6607,9.5911,100.0934,3.642,1
5.3303,143.5722,18106.574,6.2369,375.032,308.6227,17.565,79.4293,3.7901,0
4.6387,159.2647,9799.5186,6.3873,310.141,367.0675,16.1452,71.1419,3.251,0
6.4086,207.4912,21557.8167,5.451,,348.982,17.4784,58.9123,2.5198,0
6.5658,164.2808,16646.1109,8.252,318.1191,411.7903,14.4478,49.3077,2.6283,1
6.9053,154.9358,31073.9903,10.1218,394.7632,481.4949,7.5485,78.2784,3.8232,0
5.9242,164.4947,13419.8366,5.9646,369.322,569.0212,14.7638,65.4252,3.2395,1
7.2302,252.9093,18290.3479,7.3964,367.7445,510.1814,15.6663,70.1185,4.6866,1
7.4309,182.015,1281.7354,7.559,293.1621,504.6023,12.6636,68.7723,4.4896,1
,206.9835,33547.138,6.128,373.6646,541.785,15.6073,69.2827,4.7979,0
,191.1019,32675.6797,4.0688,310.7231,510.7414,13.8428,63.8723,3.1578,0
6.1325,279.2607,19616.8167,8.5624,368.6467,508.1259,16.2213,64.7306,3.8736,0
4.6836,193.3335,23395.6034,4.5051,401.2335,355.0594,11.5512,57.9359,5.4996,0
,232.7442,26019.1488,8.8566,322.4714,377.3876,9.5844,75.1743,3.7093,1
8.2857,229.19,31423.9773,5.075,292.9043,478.8386,17.2823,63.3663,2.5154,0
,211.8471,7579.1457,8.6521,324.2671,436.7391,23.4842,65.1199,4.303,0
3.8662,197.7559,14137.8236,9.1835,404.2946,400.7324,9.8318,63.7206,3.3258,0
6.2484,145.7897,41975.6774,6.3442,285.6643,517.6866,11.2274,93.5171,4.6203,0
5.7034,216.682,32295.317,5.312,332.9086,389.8406,15.4109,76.9196,4.0345,0
7.3861,271.8333,27229.113,6.8772,325.0241,456.5839,13.0047,77.2764,3.5929,1
5.7018,216.1147,22356.4484,7.0936,,424.1294,17.8341,107.7117,3.6609,0
7.1757,267.1951,29467.7035,5.2644,297.0924,348.6438,14.0325,60.4436,4.9897,1
8.4449,222.49,29940.6804,6.6477,,569.2341,16.8364,57.5153,4.8799,0
5.8912,229.3629,29827.5655,8.5206,303.8795,292.6001,11.3956,68.9668,3.8745,0
6.886,182.0782,12807.226,8.0733,341.4665,325.6027,12.34,53.2049,3.9771,1
9.3705,193.7043,22310.0867,8.9679,293.4179,391.6002,14.9915,75.7771,4.4948,0
8.2962,214.546,25629.3897,4.7772,307.3365,536.8453,12.6548,45.3211,4.2745,0
4.617,236.5734,24828.0238,5.7403,281.3659,532.6381,7.8271,64.93,4.1018,0
,163.2837,13018.1527,6.9296,349.8887,370.0107,17.1902,,2.9597,0
5.9976,149.5417,20187.3644,6.8705,329.8624,476.8745,20.6687,58.062,4.0193,1
7.446,194.3387,13603.3187,8.4527,345.3949,406.9677,11.8825,30.3445,3.2456,1
,194.375,18456.5577,5.113,259.8095,344.4454,9.3011,51.7283,5.711,0
6.3332,213.9998,24139.332,9.5607,,452.124,20.0737,79.4104,4.0139,0
,256.1841,27200.0492,8.8301,336.6218,429.4393,14.4012,83.6594,4.4708,0
7.9154,179.0551,27374.5353,8.2647,397.2159,379.1992,17.937,52.7848,3.9726,1
5.8657,261.6965,31063.355,6.5965,,488.7591,14.7599,34.0942,3.1752,1
,217.4729,23536.8577,4.6408,306.1286,502.1316,18.6964,64.6678,4.6828,0
6.1689,199.0136,11155.7323,4.8897,,347.1589,11.923,86.3448,5.3605,0
7.0052,141.0037,22736.0155,8.5467,309.5234,560.4449,21.0786,44.8274,4.4436,1
4.0585,248.7465,18216.2512,6.8285,333.4568,471.6738,11.2943,79.7941,4.5112,0
,258.4198,7276.363,9.9401,351.2624,414.602,17.1614,61.2104,3.212,0
,214.5208,16635.0362,7.5561,327.6206,554.9451,17.3016,74.6383,2.9276,0
8.0712,215.4867,25796.762,4.9519,319.499,492.3253,10.3542,62.1096,3.2916,0
9.0403,183.6432,31220.1445,8.9414,397.719,501.4808,16.6599,50.3362,3.0424,0
7.4719,132.5009,21170.2808,6.7221,,493.5322,12.8341,,2.7848,1
7.7961,170.8573,9892.6159,7.2409,334.1,406.7627,16.0014,67.5152,5.2214,0
6.3488,148.6302,21685.9059,8.1651,298.1354,472.7935,16.5868,26.6632,3.1108,0
6.0259,151.0975,15699.6582,4.8483,,418.8947,7.8185,89.3237,3.8196,0
4.226,168.9549,33220.8149,5.2448,320.8837,367.2017,17.2124,63.8362,3.7413,0
6.7284,177.769,11074.9582,9.3368,341.6666,351.9063,10.2947,,3.6765,1
6.2098,214.775,29628.2233,4.8476,,468.6949,17.0962,,3.6463,1
3.5327,241.6539,20114.7035,5.2295,377.6296,508.4558,18.5233,60.2813,2.0359,0
7.414,189.9436,25576.7312,5.0124,,309.2682,11.6814,56.9162,4.3666,1
9.2441,224.2412,15865.6828,5.0844,319.2288,563.6034,8.5152,68.1644,4.16,0
7.605,185.2589,26715.1385,6.3644,287.9726,485.4573,15.9617,74.5189,4.4273,1
8.7216,186.5721,22077.8998,6.2358,340.6225,503.8301,17.6967,34.98,5.425,0
6.6191,208.5918,20543.1442,5.3419,,403.4888,12.1421,66.3165,4.7527,1
,175.6645,12636.3683,6.1216,,480.4002,13.2809,45.7762,4.9051,0
7.1098,205.2176,17194.8967,7.554,364.3246,486.1359,15.1987,62.6489,3.3072,1
6.5064,180.3198,5471.8673,3.662,373.9499,320.9027,18.5203,42.9987,4.1918,0
5.3467,167.3378,26680.9134,6.3562,282.0306,507.6442,11.3588,80.7496,4.1028,0
8.532,174.0373,19514.4993,6.7111,,607.6695,12.9583,68.4646,3.3643,1
7.2646,248.0833,35235.889,4.2403,,367.7503,12.9362,88.074,2.594,1
6.0529,204.9259,8811.602,8.8748,,282.6623,10.2388,65.0561,3.2969,0
7.3047,181.1648,36047.7881,7.2811,329.6514,366.9242,12.3442,49.3131,3.6934,1
6.7991,202.403,26155.991,6.761,307.354,497.3788,14.7733,67.799,2.1231,1
